"","RNA_ID","RNA_Name","RNA.Gene.Pvalue","RNA.Gene.Corr","Protein_ID","Approved_Symbol","Protein.Gene.Pvalue","Protein.Gene.Corr"
"10853","TRPV4","TRPV4..59341..y",0.00744353809365546,0.138930023841676,"sp.Q9HBA0.TRPV4_HUMAN","TRPV4",0.207012705640452,0.120146442286743
"10854","TRRAP","TRRAP..8295..y",1.60446202748168e-26,0.51562672433173,"sp.Q9Y4A5.TRRAP_HUMAN","TRRAP",0.152754232897636,0.0744841558017339
"10855","TRUB1","TRUB1..142940..y",2.58082028883399e-30,0.547434295707298,"sp.Q8WWH5.TRUB1_HUMAN","TRUB1",2.23945586506239e-19,0.44478996352334
"10856","TRUB2","TRUB2..26995..y",4.50840813752926e-26,0.511632477152772,"sp.O95900.TRUB2_HUMAN","TRUB2",0.451698840501312,0.0392427840943027
"10857","TSC1","TSC1..7248..y",1.58762611621548e-27,0.524382589127485,"sp.Q92574.TSC1_HUMAN","TSC1",3.9271814773699e-09,0.299999665163571
"10858","TSC2","TSC2..7249..y",2.52406408972692e-26,0.513881566159232,"sp.P49815.TSC2_HUMAN","TSC2",0.0311281647957118,0.112081442024217
"10859","TSC22D1","TSC22D1..8848..y",1.81948256851419e-10,0.323599240090842,"sp.Q15714.T22D1_HUMAN","TSC22D1",0.0117711361565122,0.134129423076022
"10860","TSC22D1","TSC22D1..8848..y",1.81948256851419e-10,0.323599240090842,"sp.Q15714.2.T22D1_HUMAN",NA,0.420070830438129,0.0613325555617065
"10861","TSC22D2","TSC22D2..9819..y",7.99849733565349e-15,0.389110388757595,"sp.O75157.T22D2_HUMAN","TSC22D2",0.467001533456608,0.0384015006549896
"10862","TSC22D3","TSC22D3..1831..y",0.156194621314965,0.0738668221546087,"sp.Q99576.3.T22D3_HUMAN",NA,0.0158724536069221,0.139382352892163
"10863","TSC22D4","TSC22D4..81628..y",1.04553272925824e-21,0.469757282194605,"sp.Q9Y3Q8.T22D4_HUMAN","TSC22D4",2.32912958236102e-06,0.242655424383734
"10864","TSEN15","TSEN15..116461..y",1.55079620748438e-16,0.411286064216343,"sp.Q8WW01.SEN15_HUMAN","TSEN15",0.104347060039929,0.0888924734154218
"10865","TSEN2","TSEN2..80746..y",2.97382147887719e-24,0.494875495015229,"sp.Q8NCE0.SEN2_HUMAN","TSEN2",6.85152945794481e-10,0.346543805039053
"10866","TSEN34","TSEN34..79042..y",1.56542129307452e-17,0.423462496017926,"sp.Q9BSV6.SEN34_HUMAN","TSEN34",1.49070221013088e-05,0.22573245911733
"10867","TSEN54","TSEN54..283989..y",1.35580501646054e-20,0.458091873274311,"sp.Q7Z6J9.SEN54_HUMAN","TSEN54",0.00164097336150903,0.163138063889403
"10868","TSFM","TSFM..10102..y",1.07952563775458e-62,0.729570439996734,"sp.P43897.EFTS_HUMAN","TSFM",2.56714637802199e-30,0.547452647881941
"10869","TSG101","TSG101..7251..y",1.59508433798612e-36,0.593094055845783,"sp.Q99816.TS101_HUMAN","TSG101",0.00425944634145,0.148274386774114
"10870","TSHZ1","TSHZ1..10194..y",6.16572010328374e-17,0.416243196395648,"sp.Q6ZSZ6.TSH1_HUMAN","TSHZ1",0.345174185498296,0.0781394107493998
"10871","TSHZ2","TSHZ2..128553..y",0.859673658866292,-0.00922186166453487,"sp.Q9NRE2.TSH2_HUMAN","TSHZ2",0.971985860822883,0.00545109113998899
"10872","TSHZ3","TSHZ3..57616..y",0.677060286932439,-0.0217226049067586,"sp.Q63HK5.TSH3_HUMAN","TSHZ3",0.364212048864709,0.0861571244737559
"10873","TSKU","TSKU..25987..y",1.62441304619127e-06,0.246278336981618,"sp.Q8WUA8.TSK_HUMAN","TSKU",0.010747802836589,0.145164512328907
"10874","TSN","TSN..7247..y",2.84109852063538e-11,0.336928182758992,"sp.Q15631.TSN_HUMAN","TSN",8.00270375420927e-05,0.203592624144833
"10875","TSNARE1","TSNARE1..203062..y",4.86253166848756e-11,0.333136846470942,"tr.E5RG83.E5RG83_HUMAN",NA,0.603058648955905,0.0667787677294725
"10876","TSNAX","TSNAX..7257..y",2.13091205017968e-24,0.496243122955185,"sp.Q99598.TSNAX_HUMAN","TSNAX",1.31194566327422e-07,0.270143678535936
"10877","TSPAN1","TSPAN1..10103..y",0.53352621031536,0.0324704414862133,"sp.O60635.TSN1_HUMAN","TSPAN1",0.912742634163485,-0.00743009367215721
"10878","TSPAN10","TSPAN10..83882..y",2.6256301638787e-06,0.241438050220714,"sp.Q9H1Z9.TSN10_HUMAN","TSPAN10",0.648387463724805,0.0292764702899858
"10879","TSPAN13","TSPAN13..27075..y",1.82646719157453e-07,0.267136614702517,"sp.O95857.TSN13_HUMAN","TSPAN13",2.11464227909372e-06,0.27383654154362
"10880","TSPAN14","TSPAN14..81619..y",3.62588379942607e-10,0.318479633551631,"sp.Q8NG11.TSN14_HUMAN","TSPAN14",2.74848965301536e-06,0.246569201821403
"10881","TSPAN15","TSPAN15..23555..y",0.00112328195263939,0.168713821778033,"sp.O95858.TSN15_HUMAN","TSPAN15",0.00176520265734194,0.172295593873335
"10882","TSPAN18","TSPAN18..90139..y",0.672760783656282,-0.0220294314762951,"sp.Q96SJ8.TSN18_HUMAN","TSPAN18",0.484090637820945,0.176286950062976
"10883","TSPAN3","TSPAN3..10099..y",3.83642037178569e-08,0.281009737582926,"sp.O60637.TSN3_HUMAN","TSPAN3",0.00310311386932729,0.165347233949872
"10884","TSPAN31","TSPAN31..6302..y",6.74594188721329e-30,0.544096257277092,"sp.Q12999.TSN31_HUMAN","TSPAN31",1.36758963544225e-12,0.37033811845309
"10885","TSPAN4","TSPAN4..7106..y",0.00187512986758473,0.161133971144961,"sp.O14817.TSN4_HUMAN","TSPAN4",0.0814611977822499,0.107224916768527
"10886","TSPAN5","TSPAN5..10098..y",0.27641639179307,0.0567298523678657,"sp.P62079.TSN5_HUMAN","TSPAN5",0.637002839327115,0.0951100731425693
"10887","TSPAN6","TSPAN6..7105..y",2.27929414806459e-08,0.285473372267346,"sp.O43657.TSN6_HUMAN","TSPAN6",0.000298691196686957,0.186981299010859
"10888","TSPAN7","TSPAN7..7102..y",0.507850782453444,0.0345320872903783,"sp.P41732.TSN7_HUMAN","TSPAN7",0.129826332318686,-0.184159687607524
"10889","TSPAN8","TSPAN8..7103..y",0.000293027952959093,0.187232915812838,"sp.P19075.TSN8_HUMAN","TSPAN8",0.00362060708337104,0.181572258882651
"10890","TSPAN9","TSPAN9..10867..y",2.68669236155145e-07,0.263581977608809,"sp.O75954.TSN9_HUMAN","TSPAN9",0.00927612298728423,0.154682845317153
"10891","TSPO","TSPO..706..y",1.96126416777627e-06,0.24439079212659,"sp.P30536.TSPOA_HUMAN",NA,0.00015475320977104,0.200316313315121
"10892","TSPY10","TSPY10..100289087..y",0.00103503086875828,0.169895355763797,"sp.P0CW01.TSPYA_HUMAN","TSPY10",0.00607267104525586,0.347480517780543
"10893","TSPYL1","TSPYL1..7259..y",3.31108747621973e-33,0.569588488821494,"sp.Q9H0U9.TSYL1_HUMAN","TSPYL1",1.09332437730137e-05,0.226422973894724
"10894","TSPYL2","TSPYL2..64061..y",3.24124131939453e-07,0.261834732838129,"sp.Q9H2G4.TSYL2_HUMAN","TSPYL2",0.00303244229474839,0.248818249238732
"10895","TSPYL4","TSPYL4..23270..y",1.56427886408685e-16,0.411239148866499,"sp.Q9UJ04.TSYL4_HUMAN","TSPYL4",0.224894111023047,-0.300967944335061
"10896","TSPYL5","TSPYL5..85453..y",0.0022287948726138,0.158503845000196,"sp.Q86VY4.TSYL5_HUMAN","TSPYL5",0.0133178624172752,0.13163234140963
"10897","TSR1","TSR1..55720..y",3.72781462662553e-39,0.610460153352925,"sp.Q2NL82.TSR1_HUMAN","TSR1",1.499943977823e-10,0.325016007268006
"10898","TSR2","TSR2..90121..y",4.2817450386651e-26,0.511833157135193,"sp.Q969E8.TSR2_HUMAN","TSR2",6.25913794899574e-08,0.280054132872292
"10899","TSR3","TSR3..115939..y",6.8790737759472e-27,0.518861970892693,"sp.Q9UJK0.TSR3_HUMAN","TSR3",8.51990695435555e-06,0.253855380919381
"10900","TSSC4","TSSC4..10078..y",2.44602343096215e-46,0.652981439067193,"sp.Q9Y5U2.TSSC4_HUMAN","TSSC4",1.61262058499196e-10,0.324485499654689
"10901","TST","TST..7263..y",0.0441647411460615,0.104692700263902,"sp.Q16762.THTR_HUMAN","TST",0.0470822725370233,0.103297552742161
"10902","TSTA3","TSTA3..7264..y",1.7694283397831e-34,0.578829376344149,"sp.Q13630.FCL_HUMAN","TSTA3",1.17608647362996e-13,0.372974365990066
"10903","TSTD1","TSTD1..100131187..y",8.00320256337865e-05,0.203591869320373,"sp.Q8NFU3.4.TSTD1_HUMAN",NA,0.000719151782016231,0.175063355676111
"10904","TTBK1","TTBK1..84630..y",0.238116286015348,0.0614801052752543,"sp.Q5TCY1.TTBK1_HUMAN","TTBK1",0.983257278833093,0.00298265633620646
"10905","TTC1","TTC1..7265..y",4.96032591382639e-36,0.589721184049843,"sp.Q99614.TTC1_HUMAN","TTC1",5.26216046793037e-05,0.208608782476572
"10906","TTC12","TTC12..54970..y",3.42245305763391e-09,0.301102504968329,"sp.Q9H892.2.TTC12_HUMAN",NA,2.75100616117566e-05,0.295446873098256
"10907","TTC13","TTC13..79573..y",8.46820587924881e-24,0.490541077769337,"sp.Q8NBP0.TTC13_HUMAN","TTC13",0.00524471892038869,0.154278630547175
"10908","TTC14","TTC14..151613..y",1.32429551972268e-13,0.372240876103838,"sp.Q96N46.TTC14_HUMAN","TTC14",1.75744547109078e-07,0.287385578123052
"10909","TTC17","TTC17..55761..y",2.82159567012741e-14,0.381654019103123,"tr.G3XAB3.G3XAB3_HUMAN",NA,0.0370816105629288,0.17577251753238
"10910","TTC17","TTC17..55761..y",2.82159567012741e-14,0.381654019103123,"sp.Q96AE7.TTC17_HUMAN","TTC17",0.000119867015582051,0.198640634554344
"10911","TTC19","TTC19..54902..y",1.85732344122059e-38,0.605959973724897,"sp.Q6DKK2.TTC19_HUMAN","TTC19",1.533766808296e-18,0.435314008063789
"10912","TTC21A","TTC21A..199223..y",5.64015392002894e-08,0.277654544509181,"sp.Q8NDW8.7.TT21A_HUMAN",NA,0.638737610742612,0.0485219002953823
"10913","TTC21B","TTC21B..79809..y",7.79619867110864e-13,0.361057394722848,"sp.Q7Z4L5.TT21B_HUMAN","TTC21B",0.0402384003847615,0.128555072874971
"10914","TTC26","TTC26..79989..y",4.60181661214729e-18,0.429766578721625,"sp.A0AVF1.TTC26_HUMAN","TTC26",0.00853806520551641,0.161568170431251
"10915","TTC27","TTC27..55622..y",5.54451395717943e-15,0.391242768604315,"sp.Q6P3X3.TTC27_HUMAN","TTC27",0.0149558864367252,0.127992784116424
"10916","TTC28","TTC28..23331..y",0.360612130868107,0.0476612126596139,"sp.Q96AY4.TTC28_HUMAN","TTC28",0.0374392912328584,0.128396338756913
"10917","TTC3","TTC3..7267..y",5.08986929562962e-20,0.451889851195417,"sp.P53804.TTC3_HUMAN","TTC3",0.467470140006532,0.055120755644668
"10918","TTC30A","TTC30A..92104..y",0.000156306823703449,0.195320467884809,"sp.Q86WT1.TT30A_HUMAN","TTC30A",0.369156559808286,-0.060837282217747
"10919","TTC31","TTC31..64427..y",9.90337295396201e-11,0.328036835420807,"sp.Q49AM3.TTC31_HUMAN","TTC31",0.32004156079073,0.103113249573116
"10920","TTC33","TTC33..23548..y",1.33631364685217e-22,0.478809442382699,"sp.Q6PID6.TTC33_HUMAN","TTC33",6.04617522966915e-06,0.232779935301594
"10921","TTC37","TTC37..9652..y",1.70693879908495e-24,0.497150040214544,"sp.Q6PGP7.TTC37_HUMAN","TTC37",3.68297559010251e-05,0.212785677419342
